City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
465,Aripuana,BR,2022-07-22 17:25:20,-9.1667,-60.6333,95.95,26,47,3.89,scattered clouds
466,Beeskow,DE,2022-07-22 17:25:21,52.1667,14.25,82.35,60,79,7.47,broken clouds
467,Semnan,IR,2022-07-22 17:25:21,35.5729,53.3971,96.64,10,0,0.0,clear sky
468,Osakarovka,KZ,2022-07-22 17:25:21,50.565,72.5692,65.66,52,57,4.41,broken clouds
469,Nihommatsu,JP,2022-07-22 17:25:22,37.5833,140.4333,74.3,64,72,1.99,broken clouds
470,Murici,BR,2022-07-22 17:25:22,-9.3067,-35.9433,79.09,87,98,8.21,overcast clouds
471,Saint-Gaudens,FR,2022-07-22 17:25:23,43.0833,0.6667,80.78,53,88,8.14,overcast clouds
472,Sarajevo,BA,2022-07-22 17:25:23,43.8486,18.3564,91.31,27,20,5.75,few clouds
473,Sawai Madhopur,IN,2022-07-22 17:25:23,25.9833,76.3667,80.56,82,100,7.67,overcast clouds
474,Berlevag,NO,2022-07-22 17:25:24,70.8578,29.0864,55.4,87,100,19.57,overcast clouds
475,Leua,SK,2022-07-22 17:25:24,48.2156,18.6071,93.49,22,15,10.78,few clouds
476,Mao,ES,2022-07-22 17:23:52,39.8885,4.2658,88.36,55,0,10.36,clear sky
477,Tamala,RU,2022-07-22 17:25:25,52.541,43.2515,62.58,74,68,6.91,light rain
478,Inhambane,MZ,2022-07-22 17:25:25,-23.865,35.3833,66.18,88,20,0.0,few clouds
479,Madimba,TZ,2022-07-22 17:25:26,-10.4,40.3333,72.91,78,1,13.76,clear sky
480,Tari,NG,2022-07-22 17:25:26,12.4086,4.4914,89.62,50,89,4.29,overcast clouds
481,Nouadhibou,MR,2022-07-22 17:25:27,20.931,-17.0347,80.58,74,22,12.66,dust
482,Lakeland Highlands,US,2022-07-22 17:25:27,27.9597,-81.9501,95.43,59,40,6.91,scattered clouds
483,Assare,BR,2022-07-22 17:25:27,-6.8744,-39.875,91.47,23,37,9.1,scattered clouds
484,Saint Augustine,US,2022-07-22 17:20:49,29.8947,-81.3145,95.14,69,5,10.56,clear sky
485,Kenai,US,2022-07-22 17:21:32,60.5544,-151.2583,54.09,81,40,10.36,scattered clouds
486,Jos,NG,2022-07-22 17:25:28,9.9167,8.9,70.63,87,97,3.71,moderate rain
487,Dukat,RU,2022-07-22 17:25:29,62.55,155.55,42.94,64,1,2.8,clear sky
488,Dunedin,NZ,2022-07-22 17:24:40,-45.8742,170.5036,43.81,77,92,4.0,overcast clouds
489,Nyurba,RU,2022-07-22 17:25:29,63.2842,118.3319,62.83,79,100,3.78,overcast clouds
490,Carballo,ES,2022-07-22 17:25:30,43.213,-8.691,73.0,74,18,11.14,few clouds
491,Dawlatabad,AF,2022-07-22 17:25:30,36.4141,64.9053,94.17,9,0,3.15,clear sky
492,Barsovo,RU,2022-07-22 17:25:30,61.1667,73.1667,55.53,63,47,7.02,scattered clouds
493,Kanpur,IN,2022-07-22 17:25:31,26.4667,80.35,85.03,74,100,7.29,overcast clouds
494,Waddan,LY,2022-07-22 17:25:31,29.1614,16.139,91.08,18,0,11.01,clear sky
495,Hobyo,SO,2022-07-22 17:25:32,5.3505,48.5268,76.73,82,71,22.46,broken clouds
496,Marsh Harbour,BS,2022-07-22 17:26:32,26.5412,-77.0636,84.38,69,2,13.53,clear sky
497,Tromso,NO,2022-07-22 17:24:20,69.6496,18.957,53.62,76,75,9.22,broken clouds
498,Lanzhou,CN,2022-07-22 17:26:32,36.0564,103.7922,71.62,39,0,2.21,clear sky
499,Andenes,NO,2022-07-22 17:26:33,69.3143,16.1194,52.93,82,75,21.85,broken clouds
500,Champerico,GT,2022-07-22 17:26:33,14.3,-91.9167,90.14,75,86,6.64,overcast clouds
501,Beaufort,MY,2022-07-22 17:26:34,5.3473,115.7455,74.59,96,95,3.0,overcast clouds
502,Aitape,PG,2022-07-22 17:26:34,-3.1374,142.3475,76.93,90,17,4.56,few clouds
503,Praya,CV,2022-07-22 17:22:24,14.9215,-23.5087,81.14,74,75,5.75,broken clouds
504,Darhan,MN,2022-07-22 17:26:35,49.4867,105.9228,55.58,89,94,4.23,overcast clouds
505,Yuganets,RU,2022-07-22 17:26:35,56.2508,43.2307,70.9,72,10,6.06,clear sky
506,Atar,MR,2022-07-22 17:26:35,20.5169,-13.0499,95.36,38,97,7.25,light rain
507,Kastamonu,TR,2022-07-22 17:26:36,41.5,33.6667,59.65,69,0,6.26,clear sky
508,Babaeski,TR,2022-07-22 17:26:36,41.4325,27.0931,85.17,27,4,11.72,clear sky
509,San Ramon De La Nueva Oran,AR,2022-07-22 17:26:37,-23.1322,-64.326,84.42,34,14,3.67,few clouds
510,Les Cayes,HT,2022-07-22 17:24:34,18.2,-73.75,88.3,62,40,14.09,scattered clouds
511,Bilibino,RU,2022-07-22 17:26:37,68.0546,166.4372,34.43,85,79,5.86,broken clouds
512,Kedrovyy,RU,2022-07-22 17:26:38,56.1667,91.8167,54.01,97,46,4.85,scattered clouds
513,Nagua,DO,2022-07-22 17:26:38,19.3832,-69.8474,82.45,83,75,17.27,broken clouds
514,Nianzishan,CN,2022-07-22 17:26:38,47.5167,122.8833,67.33,96,32,3.27,light rain
515,Esso,RU,2022-07-22 17:26:39,55.9333,158.7,49.41,80,15,4.43,few clouds
516,Paicandu,BR,2022-07-22 17:26:39,-23.4575,-52.0486,84.87,32,0,12.66,clear sky
517,Clonakilty,IE,2022-07-22 17:26:40,51.6231,-8.8706,63.61,90,97,11.03,overcast clouds
518,Salalah,OM,2022-07-22 17:26:40,17.0151,54.0924,77.09,94,75,5.75,broken clouds
519,Gunjur,GM,2022-07-22 17:26:40,13.2019,-16.7339,80.67,94,75,1.14,thunderstorm
520,Puerto Carreno,CO,2022-07-22 17:26:41,6.189,-67.4859,84.92,69,58,5.88,broken clouds
521,Bowen,AU,2022-07-22 17:26:41,-20.0167,148.2333,58.57,62,0,5.88,clear sky
522,Vaitape,PF,2022-07-22 17:26:42,-16.5167,-151.75,77.63,74,13,10.22,few clouds
523,Ritchie,ZA,2022-07-22 17:26:42,-29.038,24.6028,54.61,35,17,10.98,few clouds
524,Jizan,SA,2022-07-22 17:26:42,17.3333,42.6667,90.54,53,41,9.64,scattered clouds
525,San Jeronimo,PE,2022-07-22 17:26:43,-11.9472,-75.2829,61.65,25,35,3.02,scattered clouds
526,Hervey Bay,AU,2022-07-22 17:26:43,-25.2986,152.8535,63.21,83,95,20.78,overcast clouds
527,Balod,IN,2022-07-22 17:26:44,20.73,81.2047,76.93,91,100,5.88,very heavy rain
528,Sangar,RU,2022-07-22 17:26:44,63.9242,127.4739,56.14,96,42,4.03,scattered clouds
529,Stargard Szczecinski,PL,2022-07-22 17:26:44,53.3367,15.0499,74.14,19,90,4.0,overcast clouds
530,Rybnaya Sloboda,RU,2022-07-22 17:26:45,55.4613,50.1409,65.79,75,7,4.07,clear sky
531,Hamilton,US,2022-07-22 17:25:41,39.1834,-84.5333,91.65,60,20,18.41,haze
532,Clearwater,US,2022-07-22 17:24:05,27.9659,-82.8001,95.22,67,0,5.99,clear sky
533,Aranos,NA,2022-07-22 17:26:46,-24.1333,19.1167,63.28,31,0,8.01,clear sky
534,Sur,OM,2022-07-22 17:26:46,22.5667,59.5289,89.04,64,83,8.43,broken clouds
535,Altamira,BR,2022-07-22 17:26:47,-3.2033,-52.2064,93.11,35,64,4.09,broken clouds
536,Alencon,FR,2022-07-22 17:26:47,48.4333,0.0833,76.1,56,91,8.59,overcast clouds
537,Normandin,CA,2022-07-22 17:26:48,48.8333,-72.5321,75.25,59,48,6.55,scattered clouds
538,Chicama,PE,2022-07-22 17:26:48,-7.8447,-79.1469,61.34,60,41,8.63,scattered clouds
539,Musayelyan,AM,2022-07-22 17:26:48,40.7577,43.9927,63.05,55,20,9.22,few clouds
540,Akdepe,TM,2022-07-22 17:26:21,42.0551,59.3788,98.69,12,0,6.91,clear sky
541,Mandalgovi,MN,2022-07-22 17:26:49,45.7625,106.2708,58.59,56,54,5.26,broken clouds
542,Pag,HR,2022-07-22 17:26:49,44.445,15.0575,93.78,46,2,1.81,clear sky
543,Kitgum,UG,2022-07-22 17:27:50,3.2783,32.8867,70.54,77,62,2.73,broken clouds
544,Mogadouro,PT,2022-07-22 17:27:50,41.3403,-6.7119,91.44,15,50,6.76,scattered clouds
545,Huarmey,PE,2022-07-22 17:27:51,-10.0681,-78.1522,65.86,75,59,6.35,broken clouds
546,Balikpapan,ID,2022-07-22 17:27:51,-1.2675,116.8289,77.99,94,20,3.44,few clouds
547,Beringovskiy,RU,2022-07-22 17:27:52,63.05,179.3167,49.69,68,100,8.57,overcast clouds
548,Orange,US,2022-07-22 17:27:52,33.7,-117.7675,86.23,75,40,6.91,scattered clouds
549,Eskisehir,TR,2022-07-22 17:27:52,39.7767,30.5206,73.31,40,0,14.97,clear sky
550,Ahwa,IN,2022-07-22 17:27:53,20.75,73.6833,73.44,90,100,5.21,overcast clouds
551,Rio Gallegos,AR,2022-07-22 17:27:53,-51.6226,-69.2181,37.45,60,0,32.21,clear sky
552,Butzbach,DE,2022-07-22 17:27:54,50.4339,8.6712,85.48,45,99,1.7,overcast clouds
553,Eugene,US,2022-07-22 17:25:48,44.0521,-123.0867,64.02,74,100,5.01,overcast clouds
554,Ovre Ardal,NO,2022-07-22 17:27:54,61.3167,7.8,72.48,49,100,3.18,overcast clouds
555,Rudsar,IR,2022-07-22 17:27:55,37.1376,50.288,78.78,75,14,2.26,few clouds
556,Somerset,US,2022-07-22 17:25:40,40.5668,-74.5496,98.02,37,20,8.05,few clouds
557,Rantepao,ID,2022-07-22 17:27:55,-2.9701,119.8978,66.6,97,66,1.45,broken clouds
558,Talcahuano,CL,2022-07-22 17:27:56,-36.7167,-73.1167,53.28,94,100,2.3,overcast clouds
559,Jacqueville,CI,2022-07-22 17:27:56,5.2052,-4.4146,77.92,69,82,8.95,broken clouds
560,Richards Bay,ZA,2022-07-22 17:27:57,-28.783,32.0377,68.07,78,0,12.15,clear sky
561,Balao,EC,2022-07-22 17:27:57,-2.9167,-79.8167,74.43,76,98,5.68,overcast clouds
562,Nishihara,JP,2022-07-22 17:27:57,26.1842,127.7558,84.25,86,20,10.36,few clouds
563,Belyy Yar,RU,2022-07-22 17:27:58,53.6039,91.3903,64.29,77,0,13.42,clear sky
564,Erenhot,CN,2022-07-22 17:24:35,43.6475,111.9767,65.64,65,2,15.95,clear sky
565,Arraias,BR,2022-07-22 17:27:58,-12.9288,-46.9437,88.2,22,0,5.28,clear sky
566,Karaton,ID,2022-07-22 17:27:59,-6.3424,106.1045,73.51,94,89,1.61,overcast clouds
567,Madras,IN,2022-07-22 17:27:59,13.0878,80.2785,85.98,87,40,4.61,mist
568,Constitucion,CL,2022-07-22 17:28:00,-35.3333,-72.4167,59.63,74,99,8.99,overcast clouds
569,Peskovka,RU,2022-07-22 17:23:53,59.0448,52.3606,65.17,72,99,3.22,overcast clouds
570,Esmeraldas,BR,2022-07-22 17:27:38,-19.7625,-44.3139,78.91,25,3,5.08,clear sky
571,Birao,CF,2022-07-22 17:28:01,10.2849,22.7882,77.54,76,43,4.61,scattered clouds
572,Monsenhor Gil,BR,2022-07-22 17:28:01,-5.5642,-42.6078,95.34,29,41,5.14,scattered clouds
573,Libacao,PH,2022-07-22 17:28:01,10.1825,122.9158,78.15,87,91,3.15,overcast clouds
574,Alyangula,AU,2022-07-22 17:28:02,-13.8483,136.4192,63.18,68,88,7.67,overcast clouds
575,Bodden Town,KY,2022-07-22 17:28:02,19.2833,-81.25,91.4,71,40,12.66,scattered clouds
576,Arroyo,ES,2022-07-22 17:28:03,41.6096,-4.7969,94.14,21,0,8.05,clear sky
577,Koslan,RU,2022-07-22 17:28:03,63.4564,48.8989,67.05,53,59,4.9,broken clouds
578,Yekaterinovka,RU,2022-07-22 17:28:04,52.0508,44.3451,63.43,71,96,3.53,overcast clouds
579,Hadejia,NG,2022-07-22 17:28:04,12.4498,10.0444,91.02,46,92,4.41,overcast clouds
580,Jacareacanga,BR,2022-07-22 17:28:04,-6.2222,-57.7528,98.58,26,26,2.59,scattered clouds
581,Bairiki,KI,2022-07-22 17:28:05,1.3292,172.9752,80.6,83,40,5.75,scattered clouds
582,Scarborough,GB,2022-07-22 17:28:05,54.2797,-0.4044,61.93,73,100,5.01,overcast clouds
583,Acarau,BR,2022-07-22 17:28:06,-2.8856,-40.12,87.62,54,46,14.94,scattered clouds
584,Nurota,UZ,2022-07-22 17:28:06,40.5614,65.6886,93.99,12,0,9.55,clear sky
585,Sisimiut,GL,2022-07-22 17:28:07,66.9395,-53.6735,45.45,89,100,3.91,light rain
586,Issenye,TZ,2022-07-22 17:28:07,-2.0,34.3333,78.13,34,95,4.41,overcast clouds
587,Cehegin,ES,2022-07-22 17:28:07,38.0924,-1.7985,94.82,23,22,14.56,few clouds
588,Starokostyantyniv,UA,2022-07-22 17:29:08,49.7576,27.2034,74.37,58,0,6.15,clear sky
589,Port-Cartier,CA,2022-07-22 17:29:08,50.0334,-66.8654,58.75,96,100,2.44,overcast clouds
590,Jiayuguan,CN,2022-07-22 17:29:09,39.8167,98.3,76.15,17,0,7.45,clear sky
591,Itacare,BR,2022-07-22 17:29:09,-14.2775,-38.9967,76.08,74,45,9.98,scattered clouds
592,Malakal,SS,2022-07-22 17:29:09,9.5334,31.6605,80.19,69,79,4.79,broken clouds
593,Baracoa,CU,2022-07-22 17:29:10,20.3467,-74.4958,84.96,75,79,11.5,broken clouds
594,Tiquicheo,MX,2022-07-22 17:29:10,18.8833,-100.7333,85.64,63,99,1.39,overcast clouds
595,Majene,ID,2022-07-22 17:29:11,-3.5403,118.9707,78.01,87,33,10.25,scattered clouds
596,Arlit,NE,2022-07-22 17:29:11,18.7369,7.3853,105.67,11,94,6.55,overcast clouds
597,Karauli,IN,2022-07-22 17:29:11,26.5,77.0167,84.7,74,100,4.29,heavy intensity rain
598,Vayalar,IN,2022-07-22 17:28:04,9.7,76.3333,79.02,87,100,8.01,moderate rain
599,Chara,RU,2022-07-22 17:29:12,56.9064,118.2631,66.13,80,90,3.0,overcast clouds
600,Libreville,GA,2022-07-22 17:25:40,0.3925,9.4537,76.68,77,86,13.04,overcast clouds
601,Kem,RU,2022-07-22 17:29:13,64.9555,34.5793,66.38,84,100,8.57,light rain
602,Ilebo,CD,2022-07-22 17:29:13,-4.3167,20.5833,85.57,38,99,2.68,overcast clouds
603,Nakapiripirit,UG,2022-07-22 17:27:15,1.9167,34.7833,71.85,63,93,4.03,overcast clouds
604,Novoagansk,RU,2022-07-22 17:29:14,61.9449,76.6625,53.02,60,82,9.19,broken clouds
605,Tucuman,AR,2022-07-22 17:29:14,-26.8241,-65.2226,75.2,43,57,3.44,smoke
606,Guadalupe Victoria,MX,2022-07-22 17:29:14,32.2869,-115.105,105.94,25,99,8.95,overcast clouds
607,Nara,JP,2022-07-22 17:29:15,34.6851,135.8049,76.5,64,45,2.68,scattered clouds
608,Nabire,ID,2022-07-22 17:29:15,-3.3667,135.4833,74.88,92,71,3.76,broken clouds
609,Arman,RU,2022-07-22 17:29:16,59.7,150.1667,59.02,76,84,2.3,broken clouds
610,Kyshtovka,RU,2022-07-22 17:29:16,56.555,76.6271,55.71,82,50,7.43,scattered clouds
611,Sergeyevka,KZ,2022-07-22 17:29:16,53.88,67.4158,59.41,82,8,4.5,clear sky
612,Santander,ES,2022-07-22 17:29:17,43.4647,-3.8044,70.3,79,75,5.99,broken clouds
613,Asosa,ET,2022-07-22 17:29:17,10.0667,34.5333,61.77,93,87,1.74,overcast clouds
614,Elizabeth City,US,2022-07-22 17:29:18,36.2946,-76.2511,93.06,66,0,6.91,clear sky
615,Tahe,CN,2022-07-22 17:29:18,52.3333,124.7333,59.7,90,18,1.12,few clouds
616,Oranjestad,AW,2022-07-22 17:26:24,12.524,-70.027,87.75,62,40,20.71,scattered clouds
617,Herat,AF,2022-07-22 17:29:19,34.5,62.0,90.77,9,0,18.77,clear sky
618,Cap-Aux-Meules,CA,2022-07-22 17:29:19,47.3821,-61.8597,63.61,98,74,10.98,broken clouds
619,Kamyaran,IR,2022-07-22 17:29:19,34.7956,46.9355,78.93,17,0,6.6,clear sky
620,Maragogi,BR,2022-07-22 17:29:20,-9.0122,-35.2225,78.26,78,79,11.27,broken clouds
621,Ardabil,IR,2022-07-22 17:29:20,38.2498,48.2933,62.15,59,0,18.41,clear sky
622,Kahna Nau,PK,2022-07-22 17:29:21,31.3692,74.3653,84.24,84,40,6.91,smoke
623,Pottsville,US,2022-07-22 17:28:21,40.6857,-76.1955,92.23,53,0,3.0,clear sky
624,Toltestava,HU,2022-07-22 17:29:21,47.6261,17.7338,95.27,29,0,9.22,clear sky
625,Ivanovka,KG,2022-07-22 17:29:22,42.8878,75.085,82.08,17,0,3.83,clear sky
626,Sarakhs,IR,2022-07-22 17:29:22,36.5449,61.1577,96.94,21,0,4.61,clear sky
627,Nouakchott,MR,2022-07-22 17:29:22,18.0858,-15.9785,91.33,78,54,9.89,light rain
628,Vazhiny,RU,2022-07-22 17:29:23,60.9644,34.0222,71.67,59,59,4.12,broken clouds
629,Beira,MZ,2022-07-22 17:29:23,-19.8436,34.8389,69.89,88,40,5.75,scattered clouds
630,Nyagan,RU,2022-07-22 17:28:02,62.1406,65.3936,48.88,66,36,6.46,scattered clouds
631,Te Anau,NZ,2022-07-22 17:29:24,-45.4167,167.7167,32.07,93,63,1.99,broken clouds
632,Rawson,AR,2022-07-22 17:29:24,-43.3002,-65.1023,43.65,40,99,7.09,overcast clouds
633,Bilma,NE,2022-07-22 17:29:25,18.6853,12.9164,95.95,26,66,19.08,broken clouds
634,Emmett,US,2022-07-22 17:29:25,43.8735,-116.4993,88.97,22,0,7.58,clear sky
635,Olafsvik,IS,2022-07-22 17:29:25,64.8945,-23.7142,53.24,83,99,2.15,overcast clouds
636,Antofagasta,CL,2022-07-22 17:29:26,-23.65,-70.4,60.08,72,83,7.78,broken clouds
637,Mitu,CO,2022-07-22 17:29:26,1.1983,-70.1733,75.49,94,57,2.48,broken clouds
638,Lugazi,UG,2022-07-22 17:30:27,0.3772,32.9197,64.15,73,24,2.59,few clouds
639,Aviles,ES,2022-07-22 17:26:52,43.5547,-5.9248,67.93,75,100,2.3,overcast clouds
640,Tambo Grande,PE,2022-07-22 17:30:27,-4.9269,-80.3447,84.72,40,5,6.26,clear sky
641,Bogale,MM,2022-07-22 17:30:28,16.2833,95.4,75.67,91,99,4.05,overcast clouds
642,Mysliborz,PL,2022-07-22 17:30:28,52.9238,14.8679,80.85,50,90,7.49,overcast clouds
643,Namatanai,PG,2022-07-22 17:30:28,-3.6667,152.4333,78.51,82,94,6.38,overcast clouds
644,Butler,US,2022-07-22 17:30:29,39.4501,-84.5666,91.62,62,75,12.66,broken clouds
645,Puerto Leguizamo,CO,2022-07-22 17:30:29,-0.1934,-74.7819,87.66,50,75,2.35,broken clouds
646,Pavlodar,KZ,2022-07-22 17:30:16,52.3,76.95,66.0,59,0,4.47,clear sky
647,Grand Gaube,MU,2022-07-22 17:30:30,-20.0064,57.6608,70.2,76,38,7.0,scattered clouds
648,Hovd,MN,2022-07-22 17:30:30,48.0056,91.6419,64.44,50,100,20.18,overcast clouds
649,Inuvik,CA,2022-07-22 17:30:31,68.3499,-133.7218,70.74,46,54,6.62,broken clouds
650,Port Blair,IN,2022-07-22 17:26:54,11.6667,92.75,80.76,83,100,7.74,overcast clouds
651,Quatre Cocos,MU,2022-07-22 17:30:31,-20.2078,57.7625,69.91,77,41,16.69,light rain
652,Uspenka,UA,2022-07-22 17:30:32,48.3903,39.1619,61.16,79,68,6.67,broken clouds
653,Binghamton,US,2022-07-22 17:30:32,42.0987,-75.918,88.77,46,100,8.01,overcast clouds
654,Kangaatsiaq,GL,2022-07-22 17:30:32,68.3065,-53.4641,41.74,95,100,18.52,light rain
655,Buraydah,SA,2022-07-22 17:30:14,26.326,43.975,106.25,10,21,11.45,few clouds
656,Jasper,US,2022-07-22 17:29:03,37.2001,-94.3502,98.11,36,20,4.61,few clouds
657,Rundu,NA,2022-07-22 17:30:33,-17.9333,19.7667,68.59,35,78,6.46,broken clouds
658,Lively,CA,2022-07-22 17:30:34,46.4334,-81.1498,79.02,46,35,13.35,scattered clouds
659,Chapais,CA,2022-07-22 17:30:34,49.7834,-74.8492,74.43,49,45,12.12,scattered clouds
660,Minot,US,2022-07-22 17:28:10,48.2325,-101.2963,82.62,47,0,5.75,clear sky
661,San Juan,AR,2022-07-22 17:30:35,-31.5375,-68.5364,66.97,23,3,4.43,clear sky
662,Puqi,CN,2022-07-22 17:30:35,29.7167,113.8833,82.35,76,29,3.87,scattered clouds
663,Guerrero Negro,MX,2022-07-22 17:30:36,27.9769,-114.0611,74.75,62,22,19.91,few clouds
664,Gumdag,TM,2022-07-22 17:30:36,39.2061,54.5906,80.58,65,0,13.22,clear sky
665,Ust-Charyshskaya Pristan,RU,2022-07-22 17:30:36,52.3934,83.6635,59.31,74,51,7.67,broken clouds
666,Kloulklubed,PW,2022-07-22 17:30:37,7.0419,134.2556,77.5,73,67,10.22,broken clouds
667,Bandipur,NP,2022-07-22 17:30:37,27.9333,84.4167,69.35,94,100,0.51,light rain
668,Tura,IN,2022-07-22 17:30:38,25.5198,90.2201,75.15,97,100,3.15,light rain
669,Ketchikan,US,2022-07-22 17:30:38,55.3422,-131.6461,57.67,88,100,5.75,overcast clouds
670,Muzhi,RU,2022-07-22 17:30:38,65.3667,64.6667,48.07,75,100,11.72,overcast clouds
671,Alamosa,US,2022-07-22 17:30:39,37.4695,-105.87,76.98,36,0,0.0,clear sky
672,Saint-Pierre,RE,2022-07-22 17:30:36,-21.3393,55.4781,67.91,73,0,8.05,clear sky
673,Wattegama,LK,2022-07-22 17:30:40,6.7989,81.4808,75.24,91,100,4.65,overcast clouds
674,Paka,MY,2022-07-22 17:30:40,4.6374,103.4368,78.73,94,96,0.0,overcast clouds
675,Yeppoon,AU,2022-07-22 17:30:40,-23.1333,150.7333,60.58,83,72,9.86,broken clouds
676,Pueblo Bello,CO,2022-07-22 17:30:41,8.2041,-76.526,80.73,76,100,3.53,overcast clouds
677,Lokosovo,RU,2022-07-22 17:30:41,61.1333,74.8167,50.94,69,17,6.89,few clouds
678,Oussouye,SN,2022-07-22 17:26:27,12.485,-16.5469,82.49,79,100,9.69,light rain
679,Tual,ID,2022-07-22 17:30:42,-5.6667,132.75,77.18,78,74,13.96,broken clouds
680,Lumeje,AO,2022-07-22 17:30:42,-11.55,20.7833,72.39,30,62,6.24,broken clouds
681,Tiznit,MA,2022-07-22 17:30:43,29.5833,-9.5,94.12,22,49,9.26,scattered clouds
682,Matara,LK,2022-07-22 17:30:43,5.9485,80.5353,78.24,88,100,12.82,overcast clouds
683,Panaba,MX,2022-07-22 17:30:43,21.2833,-88.2667,98.91,32,74,8.19,broken clouds
684,Los Aquijes,PE,2022-07-22 17:30:44,-14.0967,-75.6908,78.31,35,0,8.1,clear sky
685,Novoorsk,RU,2022-07-22 17:30:44,51.381,58.9813,74.05,44,15,8.43,few clouds
686,Dzilam Gonzalez,MX,2022-07-22 17:31:45,21.2833,-88.9333,95.99,41,62,6.78,broken clouds
687,Wanaka,NZ,2022-07-22 17:31:45,-44.7,169.15,22.15,92,14,2.75,few clouds
688,Marzuq,YE,2022-07-22 17:31:46,14.4,46.4667,80.33,55,13,9.17,few clouds
689,Praxedis Guerrero,MX,2022-07-22 17:31:46,31.3667,-106.0167,89.06,29,69,1.23,broken clouds
690,Gazanjyk,TM,2022-07-22 17:31:46,39.2446,55.5154,82.44,65,0,16.98,clear sky
691,Ankang,CN,2022-07-22 17:31:47,32.68,109.0172,64.98,97,47,0.87,scattered clouds
692,Le Port,RE,2022-07-22 17:31:47,-20.9373,55.2919,69.76,69,11,3.71,few clouds
693,Mehamn,NO,2022-07-22 17:31:48,71.0357,27.8492,55.35,82,75,12.66,broken clouds
694,Tecoanapa,MX,2022-07-22 17:31:48,16.5167,-98.75,86.61,67,86,6.64,overcast clouds
695,Anderson,US,2022-07-22 17:31:39,34.5334,-82.6499,94.15,67,75,8.05,broken clouds
696,Shelburne,CA,2022-07-22 17:31:49,44.0787,-80.2041,82.9,60,2,12.37,clear sky
697,Arteaga,MX,2022-07-22 17:31:50,18.4667,-102.4167,73.9,82,93,2.8,overcast clouds
698,Senador Pompeu,BR,2022-07-22 17:31:50,-5.5881,-39.3717,91.58,32,45,8.43,scattered clouds
699,Inirida,CO,2022-07-22 17:31:50,3.8653,-67.9239,84.69,66,89,3.96,overcast clouds
